hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,cbd_congestion_fee,id
HV0005,B03406,,4/26/25 18:51,4/26/25 18:55,4/26/25 18:55,4/26/25 19:28,48,148,4.834,1984,31.79,0,0.79,2.82,2.75,0,0,26.95,N,N,N,N,N,1.5,4687
HV0005,B03406,,2/5/25 8:24,,2/5/25 8:29,2/5/25 9:02,89,49,3.766,2005,27.95,0,0.7,2.48,0,0,0,24.69,N,N,N,N,N,0,4688
HV0003,B03404,B03404,1/22/25 18:20,1/22/25 18:23,1/22/25 18:23,1/22/25 18:31,162,237,0.95,435,11.01,0,0.26,0.98,2.75,0,3,7.02,N,N,N,N,N,1.5,4689
HV0003,B03404,B03404,2/24/25 14:40,2/24/25 14:20,2/24/25 14:17,2/24/25 14:38,197,130,1.37,1260,18.17,0,0.45,1.62,0,0,0,16.95,N,N,N,N,N,0,4690
HV0003,B03404,B03404,5/30/25 7:20,5/30/25 7:23,5/30/25 7:24,5/30/25 7:54,4,1,14.42,1787,54.04,17.06,1.43,0,0,2.5,7.83,42.17,N,N,N,N,N,1.5,4691
HV0003,B03404,B03404,5/15/25 23:16,5/15/25 23:19,5/15/25 23:19,5/15/25 23:28,182,183,3.43,502,13.61,0,0.27,0.99,0,0,0,9.92,N,N,N,N,N,0,4692
HV0005,B03406,,2/23/25 7:59,,2/23/25 8:06,2/23/25 8:25,89,11,3.868,1097,16.16,0,0.4,1.43,0,0,0,17.47,N,N,N,N,Y,0,4693
HV0003,B03404,B03404,1/2/25 23:25,1/2/25 23:32,1/2/25 23:34,1/2/25 23:43,49,61,1.77,493,11.74,0,0.32,1.04,0,0,0,8.14,N,N,N,N,N,0,4694
HV0003,B03404,B03404,5/5/25 18:29,5/5/25 18:37,5/5/25 18:38,5/5/25 18:49,243,244,1.34,671,15.21,0,0.38,1.35,0,0,3,8.66,N,N,N,N,N,0,4695
HV0005,B03406,,5/29/25 11:29,5/29/25 11:30,5/29/25 11:31,5/29/25 11:36,137,170,0.547,321,6.95,0,0.17,0.62,2.75,0,0,4.03,N,N,N,N,N,1.5,4696
HV0003,B03404,B03404,1/24/25 3:45,1/24/25 3:49,1/24/25 3:49,1/24/25 4:01,168,126,2.64,739,15.8,0,0.43,1.4,0,0,0,10.77,N,N,N,N,N,0,4697
HV0003,B03404,B03404,1/30/25 12:11,1/30/25 12:12,1/30/25 12:12,1/30/25 12:38,164,231,6.59,1561,57.22,0,1.53,5.08,2.75,0,0,41.71,N,N,N,N,N,1.5,4698
HV0003,B03404,B03404,4/24/25 19:32,4/24/25 19:32,4/24/25 19:34,4/24/25 20:02,76,188,3.52,1693,21.18,0,0.53,1.87,0,0,0,22.04,N,N,N,N,N,0,4699
HV0005,B03406,,1/28/25 21:41,,1/28/25 21:46,1/28/25 21:57,234,79,1.46,665,15.62,0,0.43,1.39,2.75,0,4,8.48,N,N,N,N,N,1.5,4700
HV0005,B03406,,3/8/25 9:25,3/8/25 9:27,3/8/25 9:28,3/8/25 9:52,258,70,8.392,1439,29.46,0,0.74,2.61,0,0,0,26.47,N,N,N,N,N,0,4701
HV0005,B03406,,5/22/25 22:23,5/22/25 22:49,5/22/25 22:50,5/22/25 23:04,48,158,2.421,849,20.92,0,0.52,1.86,2.75,0,4.13,19.1,N,N,N,N,N,1.5,4702
HV0003,B03404,B03404,2/12/25 15:06,2/12/25 15:09,2/12/25 15:10,2/12/25 15:23,145,107,3.19,740,19.66,6.94,0.45,2.33,2.75,0,0,11.53,N,N,N,N,N,1.5,4703
HV0003,B03404,B03404,3/28/25 23:18,3/28/25 23:22,3/28/25 23:24,3/28/25 23:32,4,137,2.32,481,15.63,0,0.35,1.38,2.75,0,0,8.12,N,N,N,N,N,1.5,4704
HV0003,B03404,B03404,5/11/25 19:08,5/11/25 19:09,5/11/25 19:11,5/11/25 19:32,237,88,6.74,1250,59.69,0,1.55,5.51,2.75,0,0,33.24,N,N,N,N,N,0,4705
HV0003,B03404,B03404,1/15/25 15:51,1/15/25 15:52,1/15/25 15:53,1/15/25 16:30,138,202,6.55,2174,39.58,0,1.16,3.73,0,2.5,0,30.03,N,N,N,N,N,0,4706
HV0003,B03404,B03404,2/6/25 5:01,2/6/25 5:03,2/6/25 5:03,2/6/25 5:44,237,132,16.81,2446,74.07,0,1.88,6.8,2.75,2.5,0,46.63,N,N,N,N,N,1.5,4707
HV0003,B03404,B03404,4/17/25 14:27,4/17/25 14:29,4/17/25 14:31,4/17/25 14:53,43,163,1.22,1328,33.58,0,0.79,2.92,2.75,0,0,26.55,N,N,N,N,N,1.5,4708
HV0003,B03404,B03404,4/13/25 14:18,4/13/25 14:22,4/13/25 14:22,4/13/25 14:30,58,51,2.15,472,10.06,0,0.26,0.96,0,0,0,7.8,N,N,N,N,N,0,4709
HV0003,B03404,B03404,3/9/25 23:27,3/9/25 23:33,3/9/25 23:34,3/9/25 23:59,138,141,10.66,1465,70,6.94,1.75,7.06,2.75,2.5,0,43.96,N,N,N,N,N,0,4710
HV0003,B03404,B03404,1/25/25 13:27,1/25/25 13:32,1/25/25 13:32,1/25/25 13:36,21,21,0.59,258,8.35,0,0.23,0.74,0,0,5,6.48,N,N,N,N,N,0,4711
HV0003,B03404,B03404,5/27/25 18:21,5/27/25 18:24,5/27/25 18:24,5/27/25 18:45,144,68,3.33,1307,32.52,0,0.78,2.88,2.75,0,0,17.89,N,N,N,N,N,1.5,4712
HV0003,B03404,B03404,2/4/25 7:51,2/4/25 7:54,2/4/25 7:54,2/4/25 8:14,63,124,3.83,1156,22.78,0,0.61,2.15,0,0,0,16.44,N,N,N,N,N,0,4713
HV0003,B03404,B03404,3/18/25 23:08,3/18/25 23:14,3/18/25 23:16,3/18/25 23:37,78,233,9.91,1284,34.2,6.94,0.82,3.65,2.75,0,0,31.73,N,N,N,N,Y,1.5,4714
HV0003,B03404,B03404,2/19/25 14:44,2/19/25 14:47,2/19/25 14:47,2/19/25 14:52,208,208,0.98,295,8.96,0,0.22,0.79,0,0,0,4.49,N,N,N,N,N,0,4715
HV0003,B03404,B03404,5/25/25 22:48,5/25/25 22:50,5/25/25 22:51,5/25/25 23:03,142,244,6.3,701,25.96,0,0.62,2.18,2.75,0,0,26.31,N,N,N,N,N,0,4716
HV0003,B03404,B03404,1/2/25 21:46,1/2/25 21:49,1/2/25 21:51,1/2/25 22:05,244,250,6.91,865,24.05,0,0.65,2.07,0,0,0,20.19,N,N,N,N,N,0,4717
HV0003,B03404,B03404,5/26/25 5:39,5/26/25 5:42,5/26/25 5:43,5/26/25 6:01,79,65,4.54,1108,19.73,0,0.49,1.85,2.75,0,0,17.6,N,N,N,N,N,1.5,4718
HV0003,B03404,B03404,4/7/25 0:14,4/7/25 0:20,4/7/25 0:22,4/7/25 0:47,52,13,10.12,1495,18.55,0,0.43,1.65,0.75,0,4.27,16.01,Y,Y,N,N,N,1.5,4719
HV0003,B03404,B03404,2/6/25 7:39,2/6/25 7:47,2/6/25 7:49,2/6/25 8:03,202,145,2.25,798,16.4,0,0.42,1.49,0,0,5,19.02,N,N,N,N,N,0,4720
HV0003,B03404,B03404,5/10/25 16:44,5/10/25 16:46,5/10/25 16:48,5/10/25 17:11,174,47,3.38,1374,20.64,0,0.52,1.84,0,0,0,21.68,N,N,N,N,Y,0,4721
HV0005,B03406,,3/28/25 16:48,3/28/25 16:49,3/28/25 16:50,3/28/25 16:57,112,256,1.203,444,19.43,0,0.49,1.72,0,0,0,6.8,N,N,N,N,N,0,4722
HV0005,B03406,,5/8/25 10:43,5/8/25 10:45,5/8/25 10:45,5/8/25 11:06,186,142,2.138,1229,20.13,0,0.5,1.79,2.75,0,0,15.48,N,N,N,N,N,1.5,4723
HV0003,B03404,B03404,4/13/25 18:06,4/13/25 18:10,4/13/25 18:11,4/13/25 18:29,138,80,7.51,1107,34.28,0,0.86,3.26,0,2.5,0,21.78,N,N,N,N,N,0,4724
HV0003,B03404,B03404,3/29/25 14:44,3/29/25 14:46,3/29/25 14:46,3/29/25 14:53,161,237,1.18,457,41.13,0,0.99,3.64,2.75,0,9.7,19.98,N,N,N,N,N,1.5,4725
HV0003,B03404,B03404,4/10/25 17:25,4/10/25 17:29,4/10/25 17:29,4/10/25 18:25,29,132,14.42,3362,54.76,0,1.45,5.38,0,2.5,0,61.5,N,N,N,N,Y,0,4726
HV0003,B03404,B03404,1/1/25 2:29,1/1/25 2:32,1/1/25 2:33,1/1/25 2:37,69,247,0.62,228,11.02,0,0.31,0.99,0,0,0,6.62,N,N,N,N,N,0,4727
HV0003,B03404,B03404,5/21/25 6:53,5/21/25 6:54,5/21/25 6:55,5/21/25 6:59,228,228,0.77,233,8.94,0,0.22,0.79,0,0,0,4.49,N,N,N,N,N,0,4728
HV0005,B03406,,4/26/25 12:53,4/26/25 12:59,4/26/25 13:00,4/26/25 13:31,197,76,6.486,1888,23.97,0,0.6,2.13,0,0,0,28.31,N,N,N,N,N,0,4729
HV0003,B03404,B03404,2/14/25 18:05,2/14/25 18:08,2/14/25 18:10,2/14/25 19:19,132,25,13.36,4128,52.92,0,1.37,4.88,0,2.5,0,58.28,N,N,N,N,N,0,4730
HV0005,B03406,,4/7/25 9:26,4/7/25 9:31,4/7/25 9:31,4/7/25 9:51,144,161,2.451,1178,19.47,0,0.49,1.73,2.75,0,0,18.15,N,N,N,N,N,1.5,4731
HV0005,B03406,,2/21/25 20:51,,2/21/25 20:55,2/21/25 21:16,228,13,4.629,1209,18.68,6.38,0.63,2.22,2.75,0,0,19.9,N,N,N,N,Y,1.5,4732
HV0005,B03406,,3/22/25 22:32,3/22/25 22:36,3/22/25 22:36,3/22/25 22:50,89,123,3.466,829,18.75,0,0.47,1.66,0,0,0,13.31,N,N,N,N,N,0,4733
HV0005,B03406,,3/1/25 11:57,,3/1/25 12:00,3/1/25 12:13,198,80,1.882,800,14.24,0,0.32,1.12,0,0,3,11.51,N,N,N,N,Y,0,4734
HV0003,B03404,B03404,2/17/25 8:32,2/17/25 8:35,2/17/25 8:35,2/17/25 8:41,206,221,1.51,369,8.57,0,0.21,0.76,0,0,1,5.64,N,N,N,N,N,0,4735
HV0003,B03404,B03404,5/9/25 11:18,5/9/25 11:18,5/9/25 11:20,5/9/25 11:30,26,26,1.77,621,13.42,0,0.33,1.18,0,0,0,8.76,N,N,N,N,N,0,4736
HV0005,B03406,,2/8/25 0:10,,2/8/25 0:15,2/8/25 0:26,47,126,5.323,698,18.97,0,0.42,1.5,0,0,0,14.08,N,N,N,N,N,0,4737
HV0003,B03404,B03404,4/7/25 16:53,4/7/25 16:57,4/7/25 16:57,4/7/25 17:24,123,71,4.32,1585,27.81,0,0.7,2.46,0,0,0,22.08,N,N,N,N,N,0,4738
HV0003,B03404,B03404,3/13/25 15:15,3/13/25 15:18,3/13/25 15:20,3/13/25 16:19,55,215,19.23,3539,59.98,0,1.5,5.32,0,0,0,62.88,Y,N,N,N,N,0,4739
HV0003,B03404,B03404,4/26/25 8:43,4/26/25 8:46,4/26/25 8:47,4/26/25 8:57,237,236,1.33,607,9.45,0,0.25,0.89,2.75,0,0,8,N,N,N,N,N,0,4740
HV0003,B03404,B03404,5/3/25 19:35,5/3/25 19:40,5/3/25 19:41,5/3/25 19:59,230,186,1.83,1129,29.03,0,0.69,2.57,2.75,0,0,14.29,N,N,N,N,N,1.5,4741
HV0003,B03404,B03404,4/29/25 18:41,4/29/25 18:43,4/29/25 18:44,4/29/25 18:50,141,236,1.12,348,10.99,0,0.27,0.97,2.75,0,3,5.51,N,N,N,N,N,0,4742
HV0003,B03404,B03404,1/25/25 10:55,1/25/25 10:58,1/25/25 10:58,1/25/25 11:13,35,39,2.4,881,14.69,0,0.4,1.3,0,0,0,11.82,N,N,N,N,N,0,4743
HV0003,B03404,B03404,5/23/25 18:13,5/23/25 18:15,5/23/25 18:17,5/23/25 18:50,83,9,8.5,1970,20.85,0,0.54,1.91,0,0,0,31.88,N,N,N,N,N,0,4744
HV0003,B03404,B03404,1/12/25 17:51,1/12/25 17:52,1/12/25 17:52,1/12/25 17:59,62,61,0.98,373,8.08,0,0.22,0.72,0,0,0,5.35,N,N,N,N,Y,0,4745
HV0003,B03404,B03404,1/11/25 13:50,1/11/25 13:53,1/11/25 13:55,1/11/25 13:58,147,147,0.54,170,5.41,0,0.15,0.48,0,0,0,3.99,N,N,N,N,N,0,4746
HV0003,B03404,B03404,3/17/25 3:25,3/17/25 3:31,3/17/25 3:33,3/17/25 3:56,125,49,4.42,1418,29.86,0,0.71,2.64,2.75,0,0,22.04,N,N,N,N,N,1.5,4747
HV0003,B03404,B03404,5/16/25 1:16,5/16/25 1:27,5/16/25 1:28,5/16/25 1:36,139,203,1.62,457,11.82,0,0.27,0.97,0,0,0,7.04,N,N,N,N,N,0,4748
HV0005,B03406,,1/13/25 10:44,,1/13/25 10:54,1/13/25 11:31,132,14,20.323,2251,83.04,0.51,2.3,7.64,0,2.5,0,54.11,N,N,N,N,N,0,4749
HV0005,B03406,,1/29/25 9:00,,1/29/25 9:05,1/29/25 9:11,95,95,0.737,376,7.95,0,0.22,0.71,0,0,2,5.47,N,N,N,N,N,0,4750
HV0003,B03404,B03404,3/20/25 10:12,3/20/25 10:13,3/20/25 10:15,3/20/25 10:31,89,85,0.41,964,15.9,0,0.4,1.41,0,0,0,12.56,N,N,N,N,Y,0,4751
HV0003,B03404,B03404,4/1/25 0:02,4/1/25 0:15,4/1/25 0:16,4/1/25 0:23,77,76,1.33,394,5.84,0,0.15,0.55,0,0,0,5.86,N,N,N,N,N,0,4752
HV0003,B03404,B03404,5/29/25 2:34,5/29/25 2:37,5/29/25 2:37,5/29/25 2:44,42,42,0.98,382,9.85,0,0.24,0.87,0,0,0,5.24,N,N,N,N,N,0,4753
HV0003,B03404,B03404,4/2/25 18:50,4/2/25 18:53,4/2/25 18:55,4/2/25 19:00,20,20,0.68,325,8.4,0,0.22,0.79,0,0,0,4.71,N,N,N,N,N,0,4754
HV0003,B03404,B03404,1/18/25 19:39,1/18/25 19:44,1/18/25 19:45,1/18/25 20:31,140,35,12.07,2769,44.03,0,1.21,3.9,2.75,0,0,43.33,N,N,N,N,N,0,4755
HV0003,B03404,B03404,2/5/25 16:47,2/5/25 16:49,2/5/25 16:50,2/5/25 17:07,20,235,1.97,1041,16.16,0,0.4,1.43,0,0,0,12.8,N,N,N,N,N,0,4756
HV0003,B03404,B03404,1/27/25 17:49,1/27/25 17:50,1/27/25 17:50,1/27/25 18:24,68,14,9.15,2037,33.47,6.94,0.89,3.59,2.75,0,7.14,32.23,N,N,N,N,N,1.5,4757
HV0005,B03406,,4/25/25 22:03,4/25/25 22:04,4/25/25 22:04,4/25/25 22:20,48,170,1.991,935,15.72,0,0.39,1.4,2.75,0,0,12.29,N,N,N,N,N,1.5,4758
HV0003,B03404,B03404,5/16/25 17:15,5/16/25 17:20,5/16/25 17:22,5/16/25 18:18,42,132,17.5,3399,121.86,6.94,3.06,11.65,0,2.5,0,67.42,N,N,N,N,N,0,4759
HV0005,B03406,,1/19/25 17:46,,1/19/25 17:53,1/19/25 18:07,17,97,1.916,819,13.49,0,0.33,1.07,0,0,1,10.6,N,N,N,N,N,0,4760
HV0005,B03406,,4/23/25 21:58,4/23/25 22:02,4/23/25 22:03,4/23/25 22:20,185,182,4.255,1007,17.31,0,0.43,1.54,0,0,0,16.23,N,N,N,N,N,0,4761
HV0003,B03404,B03404,2/5/25 17:44,2/5/25 17:53,2/5/25 17:53,2/5/25 18:03,141,162,1.49,602,22.25,0,0.55,2.09,2.75,0,2.89,14.6,N,N,N,N,N,1.5,4762
HV0003,B03404,B03404,5/22/25 8:59,5/22/25 9:04,5/22/25 9:05,5/22/25 9:15,69,169,1.05,615,12.68,0,0.32,1.14,0,0,0,9.69,N,N,N,N,N,0,4763
HV0003,B03404,B03404,5/8/25 8:44,5/8/25 8:47,5/8/25 8:47,5/8/25 9:01,50,230,1.63,834,36.98,0,0.88,3.28,2.75,0,6.58,17.87,N,N,N,N,N,1.5,4764
HV0003,B03404,B03404,2/11/25 23:17,2/11/25 23:22,2/11/25 23:23,2/11/25 23:38,196,7,5.9,914,14.4,0,0.36,1.28,0,0,0,16.9,N,N,N,N,N,0,4765
HV0003,B03404,B03404,1/19/25 0:55,1/19/25 1:02,1/19/25 1:02,1/19/25 1:22,79,66,3.86,1176,27.18,0,0.71,2.41,2.75,0,0,17.68,N,N,N,N,N,1.5,4766
HV0003,B03404,B03404,1/4/25 12:52,1/4/25 12:54,1/4/25 12:54,1/4/25 13:06,235,244,1.99,687,14.1,0,0.38,1.25,0,0,0,9.67,N,N,N,N,N,0,4767
HV0003,B03404,B03404,1/3/25 18:03,1/3/25 18:04,1/3/25 18:04,1/3/25 18:22,262,261,8.33,1069,22.76,0,0.61,1.98,2.75,0,0,23.79,N,N,N,N,N,0,4768
HV0005,B03406,,4/3/25 19:23,4/3/25 19:24,4/3/25 19:25,4/3/25 19:29,191,191,0.642,278,6.27,0,0.16,0.56,0,0,0,4,N,N,N,N,N,0,4769
HV0005,B03406,,1/18/25 20:29,,1/18/25 20:33,1/18/25 20:52,136,51,4.739,1190,21.22,0,0.58,1.88,0,0,0,18.07,N,N,N,N,N,0,4770
HV0003,B03404,B03404,5/14/25 19:27,5/14/25 19:29,5/14/25 19:31,5/14/25 19:40,189,188,1.45,543,15.6,0,0.39,1.38,0,0,1,7.94,N,N,N,N,N,0,4771
HV0003,B03404,B03404,3/16/25 3:53,3/16/25 3:55,3/16/25 3:57,3/16/25 4:15,218,39,9.28,1114,24.19,0,0.6,2.15,0,0,0,24.35,N,N,N,N,N,0,4772
HV0003,B03404,B03404,3/31/25 19:05,3/31/25 19:06,3/31/25 19:06,3/31/25 19:30,256,62,3.15,1430,20.57,0,0.51,1.84,0,0,4.58,18.88,N,N,N,N,N,0,4773
HV0003,B03404,B03404,3/21/25 7:15,3/21/25 7:21,3/21/25 7:21,3/21/25 7:31,32,185,1.96,588,16.9,0,0.42,1.47,0,0,0,8.71,N,N,N,N,N,0,4774
HV0003,B03404,B03404,3/1/25 17:12,3/1/25 17:15,3/1/25 17:16,3/1/25 17:38,246,237,3.53,1352,32.55,0,0.74,2.75,2.75,0,0,20.64,N,N,N,N,N,1.5,4775
HV0003,B03404,B03404,3/29/25 0:45,3/29/25 0:51,3/29/25 0:51,3/29/25 1:18,87,79,3.18,1657,29.89,0,0.72,2.72,2.75,0,0,21.21,N,N,N,N,N,1.5,4776
HV0003,B03404,B03404,2/22/25 10:52,2/22/25 10:57,2/22/25 10:59,2/22/25 11:26,226,236,4.88,1647,43.78,0,1.1,3.89,2.75,0,0,23.06,N,N,N,N,N,0,4777
HV0003,B03404,B03404,3/3/25 18:01,3/3/25 18:06,3/3/25 18:06,3/3/25 18:18,170,140,1.87,757,18.92,0,0.44,1.68,2.75,0,3.56,10.27,N,N,N,N,N,1.5,4778
HV0005,B03406,,2/4/25 21:20,,2/4/25 21:26,2/4/25 21:39,68,107,2.43,798,20.6,0.69,0.53,1.89,2.75,0,0,12.64,N,N,N,N,N,1.5,4779
HV0003,B03404,B03404,3/12/25 18:46,3/12/25 18:48,3/12/25 18:49,3/12/25 18:54,198,36,1.23,316,8.01,0,0.2,0.71,0,0,0,4.92,N,N,N,N,N,0,4780
HV0003,B03404,B03404,5/23/25 21:36,5/23/25 21:39,5/23/25 21:41,5/23/25 22:19,41,145,8.67,2329,34.82,0,0.92,3.35,2.75,0,0,40.18,N,N,N,N,Y,1.5,4781
HV0003,B03404,B03404,3/14/25 19:46,3/14/25 19:49,3/14/25 19:51,3/14/25 20:10,213,74,6.09,1157,21.21,0,0.56,2,0,0,0,20.26,N,N,N,N,N,0,4782
HV0005,B03406,,4/10/25 15:06,4/10/25 15:10,4/10/25 15:11,4/10/25 15:21,17,225,1.536,650,13.04,0,0.33,1.16,0,0,2.91,8.76,N,N,N,N,N,0,4783
HV0003,B03404,B03404,3/5/25 13:22,3/5/25 13:25,3/5/25 13:27,3/5/25 13:33,67,22,0.93,345,8.9,0,0.18,0.65,0,0,1,5.68,N,N,N,N,Y,0,4784
HV0003,B03404,B03404,5/19/25 9:29,5/19/25 9:32,5/19/25 9:32,5/19/25 10:06,256,89,4.5,2042,29.57,0,0.74,2.62,0,0,0,29.19,N,N,N,N,N,0,4785
HV0003,B03404,B03404,2/9/25 6:29,2/9/25 6:35,2/9/25 6:36,2/9/25 6:49,22,26,2.11,791,5.62,0,0.14,0.49,0,0,0,8.49,Y,Y,N,N,N,0,4786
HV0003,B03404,B03404,3/12/25 17:19,3/12/25 17:23,3/12/25 17:23,3/12/25 17:32,127,241,1.48,528,13.43,0,0.33,1.18,0,0,0,7.42,N,N,N,N,N,0,4787
HV0003,B03404,B03404,2/9/25 3:31,2/9/25 3:34,2/9/25 3:36,2/9/25 4:02,17,179,10.18,1541,32.97,0,0.84,2.98,0,0,0,28.83,N,N,N,N,N,0,4788
HV0003,B03404,B03404,1/25/25 17:18,1/25/25 17:22,1/25/25 17:23,1/25/25 17:44,75,51,11.12,1258,16.05,6.94,0.51,2.04,0,0,0,27.35,N,N,N,N,N,0,4789
HV0003,B03404,B03404,3/15/25 12:24,3/15/25 12:28,3/15/25 12:29,3/15/25 12:55,235,83,9.97,1587,31.42,6.94,0.79,3.4,0,0,0,30.11,N,N,N,N,N,0,4790
HV0003,B03404,B03404,5/20/25 22:44,5/20/25 22:49,5/20/25 22:50,5/20/25 23:23,114,188,5.64,2003,39.75,0,0.96,3.53,2.75,0,0,33.64,N,N,N,N,N,1.5,4791
HV0005,B03406,,2/8/25 2:45,,2/8/25 2:48,2/8/25 2:58,148,125,1.027,554,12.02,0,0.3,1.07,2.75,0,0,6.81,N,N,N,N,N,1.5,4792
HV0005,B03406,,1/8/25 5:20,,1/8/25 5:24,1/8/25 5:44,37,226,3.505,1212,21.49,0,0.59,1.91,0,0,0,18.6,N,N,N,N,N,0,4793
HV0005,B03406,,3/15/25 19:15,3/15/25 19:33,3/15/25 19:34,3/15/25 20:19,138,265,31.503,2744,78.6,8.67,0,0,0,2.5,0,78.99,N,N,N,N,N,0,4794
HV0003,B03404,B03404,2/20/25 9:25,2/20/25 9:04,2/20/25 9:05,2/20/25 9:21,36,37,1.69,936,16.15,0,0.4,1.43,0,0,0,11.39,N,N,N,N,N,0,4795
HV0003,B03404,B03404,4/14/25 17:16,4/14/25 17:18,4/14/25 17:18,4/14/25 17:31,152,244,2.45,770,14.31,0,0.37,1.31,0,0,0,11.22,N,N,N,N,N,0,4796
HV0003,B03404,B03404,5/25/25 17:06,5/25/25 17:07,5/25/25 17:09,5/25/25 17:15,216,132,1.24,368,10.84,0,0.27,1.18,0,2.5,0,5.84,N,N,N,N,N,0,4797
HV0003,B03404,B03404,2/4/25 0:39,2/4/25 0:45,2/4/25 0:46,2/4/25 0:51,260,260,0.95,305,5.49,0,0.13,0.48,0,0,0,4.25,Y,N,N,N,N,0,4798
HV0003,B03404,B03404,1/29/25 18:55,1/29/25 19:03,1/29/25 19:05,1/29/25 19:41,132,82,11.29,2150,52.99,0,1.53,4.92,0,2.5,0,38.04,N,N,N,N,N,0,4799
HV0003,B03404,B03404,2/8/25 9:09,2/8/25 9:11,2/8/25 9:13,2/8/25 9:26,174,18,3.24,760,17.21,0,0.44,1.58,0,0,0,11.8,N,N,N,N,N,0,4800
HV0005,B03406,,3/6/25 11:45,3/6/25 11:35,3/6/25 11:45,3/6/25 12:12,143,138,15.844,1644,56.14,4.41,1.51,5.6,2.75,2.5,16,39.1,N,N,N,N,N,0,4801
HV0003,B03404,B03404,2/16/25 15:38,2/16/25 15:46,2/16/25 15:48,2/16/25 16:02,82,92,3.71,839,17.81,0,0.45,1.58,0,0,0,13.2,N,N,N,N,N,0,4802
HV0005,B03406,,3/13/25 12:37,3/13/25 12:38,3/13/25 12:39,3/13/25 13:01,107,100,1.939,1362,22.08,0,0.55,1.96,2.75,0,0,16.54,N,N,N,N,N,1.5,4803
HV0003,B03404,B03404,3/28/25 15:25,3/28/25 15:26,3/28/25 15:28,3/28/25 15:52,68,43,3.91,1463,38.32,0,0.92,3.39,2.75,0,0,20.28,N,N,N,N,N,1.5,4804
HV0003,B03404,B03404,2/14/25 5:22,2/14/25 5:26,2/14/25 5:27,2/14/25 5:39,63,76,2.11,678,14.36,0,0.36,1.27,0,0,0,9.46,N,N,N,N,N,0,4805
HV0005,B03406,,4/7/25 11:52,4/7/25 11:54,4/7/25 11:55,4/7/25 12:00,95,95,0.694,340,6.31,0,0.16,0.56,0,0,2,4.43,N,N,N,N,N,0,4806
HV0003,B03404,B03404,4/17/25 13:21,4/17/25 13:23,4/17/25 13:23,4/17/25 13:33,148,137,2.15,580,13.71,0,0.3,1.22,2.75,0,0,8.87,N,N,N,N,N,1.5,4807
HV0003,B03404,B03404,2/3/25 10:37,2/3/25 10:39,2/3/25 10:40,2/3/25 10:49,139,265,2.46,550,12.95,0,0.32,1.15,0,0,0,9.04,N,N,N,N,N,0,4808
HV0003,B03404,B03404,3/16/25 17:05,3/16/25 17:09,3/16/25 17:10,3/16/25 17:15,35,72,0.72,312,8.91,0,0.22,0.78,0,0,0,4.48,N,N,N,N,Y,0,4809
HV0003,B03404,B03404,4/30/25 10:25,4/30/25 10:26,4/30/25 10:26,4/30/25 10:41,223,260,3.35,920,10.46,0,0.26,0.93,0,0,0,14.02,N,N,N,N,N,0,4810
HV0003,B03404,B03404,4/18/25 21:01,4/18/25 21:04,4/18/25 21:05,4/18/25 21:10,168,74,1.85,349,11.18,0,0.28,0.98,0,0,0,8.39,N,N,N,N,Y,0,4811
HV0003,B03404,B03404,1/8/25 15:08,1/8/25 15:12,1/8/25 15:12,1/8/25 16:00,132,225,11.64,2887,50.53,0,1.46,4.69,0,2.5,0,44.85,N,N,N,N,N,0,4812
HV0003,B03404,B03404,5/2/25 15:42,5/2/25 15:51,5/2/25 15:52,5/2/25 16:00,119,119,0.99,506,11.68,0,0.29,1.02,0,0,0,9.5,N,N,N,N,N,0,4813
HV0003,B03404,B03404,4/23/25 16:00,4/23/25 16:04,4/23/25 16:06,4/23/25 16:11,160,102,1.07,336,7.6,0,0.17,0.61,0,0,0,4.91,N,N,N,N,N,0,4814
HV0003,B03404,B03404,3/29/25 21:41,3/29/25 21:44,3/29/25 21:46,3/29/25 22:05,80,17,3.08,1113,29.53,0,0.65,2.33,0,0,0,15.57,N,N,N,N,N,0,4815
HV0005,B03406,,5/8/25 11:32,5/8/25 11:35,5/8/25 11:36,5/8/25 12:00,172,221,5.494,1455,26.03,0,0.65,2.31,0,0,0,22.52,N,N,N,N,N,0,4816
HV0003,B03404,B03404,1/8/25 22:07,1/8/25 22:08,1/8/25 22:10,1/8/25 22:15,233,162,0.56,309,12.7,0,0.33,1.19,2.75,0,0,6.59,N,N,N,N,N,1.5,4817
HV0003,B03404,B03404,4/24/25 20:33,4/24/25 20:35,4/24/25 20:37,4/24/25 21:19,48,74,5.35,2501,20.36,0,0.47,1.81,0.75,0,0,19.8,Y,Y,N,N,N,1.5,4818
HV0003,B03404,B03404,4/27/25 0:06,4/27/25 0:09,4/27/25 0:09,4/27/25 0:25,231,137,2.4,947,23.56,0,0.55,2.1,2.75,0,0,17.43,N,N,N,N,N,1.5,4819
HV0005,B03406,,1/6/25 21:37,,1/6/25 21:40,1/6/25 22:13,255,218,14.449,2010,42.02,0,1.16,3.73,0,0,0,39.32,N,N,N,N,N,0,4820
